# CPace v0.1.2 FuzzProtocolConsistency targeted rerun
host=iMacPro.local
target_tag=v0.1.2
target_commit=4e661bc1f925ebedf1f270668129d85bab73e468
worktree=/Users/josh/code/fuzz/cpace-v012-protocolconsistency-rerun-imacpro-20260510T234441Z/repo
started_utc=2026-05-10T23:44:41Z

checked_out_commit=4e661bc1f925ebedf1f270668129d85bab73e468
## HEAD (no branch)
go version go1.26.3 darwin/amd64
goos=darwin
goarch=amd64

command=FUZZ_RACE=0 GOMAXPROCS=4 go test -timeout=0 -fuzz=FuzzProtocolConsistency -fuzztime=4h .

fuzz: elapsed: 0s, gathering baseline coverage: 0/35 completed
fuzz: elapsed: 1h7m39s, execs: 190555365 (47256/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h7m42s, execs: 190697509 (47381/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h7m45s, execs: 190838576 (46991/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h7m48s, execs: 190974908 (45444/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h7m51s, execs: 191119807 (48332/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h7m54s, execs: 191261794 (47297/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h7m57s, execs: 191403487 (47247/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m0s, execs: 191544891 (47129/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m3s, execs: 191681745 (45635/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m6s, execs: 191826363 (48209/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m9s, execs: 191967931 (47189/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m12s, execs: 192106486 (46153/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m15s, execs: 192253003 (48871/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m18s, execs: 192389721 (45544/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m21s, execs: 192534322 (48221/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m24s, execs: 192672774 (46160/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m27s, execs: 192814137 (47117/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m30s, execs: 192961444 (49108/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m33s, execs: 193095195 (44580/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m36s, execs: 193238854 (47891/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m39s, execs: 193375682 (45609/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m42s, execs: 193517394 (47238/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m45s, execs: 193663536 (48709/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m48s, execs: 193797434 (44637/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m51s, execs: 193941212 (47923/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m54s, execs: 194080117 (46287/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h8m57s, execs: 194222129 (47353/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m0s, execs: 194368993 (48946/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m3s, execs: 194502851 (44601/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m6s, execs: 194646818 (48021/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m9s, execs: 194786029 (46374/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m12s, execs: 194927498 (47172/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m15s, execs: 195074467 (48974/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m18s, execs: 195207723 (44446/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m21s, execs: 195352426 (48203/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m24s, execs: 195491709 (46445/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m27s, execs: 195632552 (46931/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m30s, execs: 195779034 (48857/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m33s, execs: 195912560 (44511/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m36s, execs: 196056769 (48070/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m39s, execs: 196195974 (46402/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m42s, execs: 196339917 (47976/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m45s, execs: 196483689 (47924/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m48s, execs: 196617475 (44600/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m51s, execs: 196764023 (48817/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m54s, execs: 196900466 (45511/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h9m57s, execs: 197041600 (47013/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m0s, execs: 197185720 (48072/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m3s, execs: 197322100 (45461/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m6s, execs: 197467147 (48349/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m9s, execs: 197603835 (45563/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m12s, execs: 197748077 (48049/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m15s, execs: 197889601 (47204/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m18s, execs: 198028908 (46438/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m21s, execs: 198174616 (48560/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m24s, execs: 198308686 (44698/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m27s, execs: 198452508 (47942/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m30s, execs: 198594409 (47299/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m33s, execs: 198736090 (47216/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m36s, execs: 198878650 (47529/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m39s, execs: 199012572 (44644/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m42s, execs: 199156616 (47992/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m45s, execs: 199298379 (47275/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m48s, execs: 199440096 (47210/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m51s, execs: 199587110 (49037/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m54s, execs: 199717874 (43586/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h10m57s, execs: 199861889 (48007/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m0s, execs: 200003900 (47332/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m3s, execs: 200145823 (47281/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m6s, execs: 200289780 (47986/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m9s, execs: 200423623 (44636/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m12s, execs: 200568179 (48193/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m15s, execs: 200709951 (47247/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m18s, execs: 200851075 (47023/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m21s, execs: 200997774 (48927/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m24s, execs: 201131738 (44650/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m27s, execs: 201273215 (47166/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m30s, execs: 201415186 (47322/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m33s, execs: 201555826 (46882/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m36s, execs: 201701142 (48407/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m39s, execs: 201834367 (44437/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m42s, execs: 201979056 (48227/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m45s, execs: 202117970 (46294/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m48s, execs: 202259843 (47274/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m51s, execs: 202406568 (48941/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m54s, execs: 202540519 (44621/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h11m57s, execs: 202684603 (48028/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m0s, execs: 202823669 (46367/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m3s, execs: 202965643 (47324/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m6s, execs: 203112673 (49028/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m9s, execs: 203246350 (44562/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m12s, execs: 203390430 (48001/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m15s, execs: 203526520 (45387/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m18s, execs: 203670874 (48095/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m21s, execs: 203815064 (48071/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m24s, execs: 203948679 (44523/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m27s, execs: 204095809 (49076/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m30s, execs: 204231949 (45350/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m33s, execs: 204376567 (48224/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m36s, execs: 204520577 (48016/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m39s, execs: 204654486 (44628/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m42s, execs: 204801782 (49096/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m45s, execs: 204936284 (44846/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m48s, execs: 205080985 (48232/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m51s, execs: 205222161 (47029/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m54s, execs: 205364271 (47402/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h12m57s, execs: 205508677 (48135/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m0s, execs: 205642276 (44517/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m3s, execs: 205786352 (48037/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m6s, execs: 205928036 (47233/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m9s, execs: 206069636 (47200/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m12s, execs: 206213697 (48021/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m15s, execs: 206347143 (44481/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m18s, execs: 206491141 (48001/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m21s, execs: 206632561 (47138/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m24s, execs: 206774209 (47192/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m27s, execs: 206921208 (49021/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m30s, execs: 207051932 (43578/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m33s, execs: 207196627 (48234/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m36s, execs: 207338601 (47325/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m39s, execs: 207480196 (47167/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m42s, execs: 207623298 (47717/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m45s, execs: 207759853 (45503/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m48s, execs: 207901295 (47154/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m51s, execs: 208043230 (47334/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m54s, execs: 208184788 (47188/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h13m57s, execs: 208331704 (48940/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m0s, execs: 208465651 (44673/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m3s, execs: 208606707 (46997/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m6s, execs: 208748384 (47251/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m9s, execs: 208889666 (47083/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m12s, execs: 209036714 (49029/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m15s, execs: 209169832 (44372/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m18s, execs: 209314291 (48151/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m21s, execs: 209453198 (46304/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m24s, execs: 209595451 (47418/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m27s, execs: 209742581 (49042/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m30s, execs: 209876230 (44545/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m33s, execs: 210018074 (47287/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m36s, execs: 210160129 (47352/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m39s, execs: 210302161 (47344/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m42s, execs: 210448097 (48635/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m45s, execs: 210580406 (44111/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m48s, execs: 210725359 (48318/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m51s, execs: 210864977 (46540/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m54s, execs: 211006620 (47189/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h14m57s, execs: 211154054 (49163/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m0s, execs: 211287659 (44542/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m3s, execs: 211432364 (48204/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m6s, execs: 211571535 (46421/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m9s, execs: 211713390 (47279/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m12s, execs: 211859895 (48837/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m15s, execs: 211991504 (43874/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m18s, execs: 212140594 (49689/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m21s, execs: 212271538 (43655/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m24s, execs: 212416198 (48220/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m27s, execs: 212556682 (46823/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m30s, execs: 212693111 (45451/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m33s, execs: 212833840 (46927/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m36s, execs: 212973506 (46542/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m39s, execs: 213117800 (48126/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m42s, execs: 213262428 (48176/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m45s, execs: 213396093 (44586/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m48s, execs: 213540036 (47981/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m51s, execs: 213676330 (45400/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m54s, execs: 213819470 (47746/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h15m57s, execs: 213963124 (47874/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m0s, execs: 214096532 (44479/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m3s, execs: 214246574 (50014/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m6s, execs: 214383150 (45498/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m9s, execs: 214524959 (47267/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m12s, execs: 214666222 (47117/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m15s, execs: 214805126 (46302/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m18s, execs: 214949336 (48070/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m21s, execs: 215086298 (45653/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m24s, execs: 215228384 (47361/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m27s, execs: 215367838 (46482/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m30s, execs: 215509109 (47064/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m33s, execs: 215656467 (49149/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m36s, execs: 215790180 (44560/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m39s, execs: 215932077 (47300/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m42s, execs: 216073813 (47257/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m45s, execs: 216215534 (47211/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m48s, execs: 216362403 (48964/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m51s, execs: 216496089 (44555/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m54s, execs: 216640483 (48162/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h16m57s, execs: 216779320 (46268/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m0s, execs: 216920236 (46985/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m3s, execs: 217067429 (49062/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m6s, execs: 217201256 (44582/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m9s, execs: 217345616 (48148/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m12s, execs: 217484612 (46336/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m15s, execs: 217626138 (47175/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m18s, execs: 217772828 (48864/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m21s, execs: 217905731 (44330/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m24s, execs: 218050435 (48235/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m27s, execs: 218189003 (46188/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m30s, execs: 218330740 (47247/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m33s, execs: 218477155 (48772/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m36s, execs: 218610914 (44617/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m39s, execs: 218754863 (47950/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m42s, execs: 218894463 (46552/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m45s, execs: 219037008 (47528/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m48s, execs: 219181240 (48075/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m51s, execs: 219314443 (44376/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m54s, execs: 219461532 (49050/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h17m57s, execs: 219597013 (45141/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m0s, execs: 219741451 (48156/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m3s, execs: 219885544 (48048/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m6s, execs: 220019685 (44694/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m9s, execs: 220166437 (48928/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m12s, execs: 220305747 (46434/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m15s, execs: 220447478 (47261/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m18s, execs: 220591306 (47944/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m21s, execs: 220728268 (45654/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m24s, execs: 220875263 (48966/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m27s, execs: 221011899 (45575/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m30s, execs: 221152896 (46996/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m33s, execs: 221297027 (48046/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m36s, execs: 221433338 (45408/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m39s, execs: 221579868 (48867/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m42s, execs: 221713100 (44418/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m45s, execs: 221857766 (48221/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m48s, execs: 222002026 (48086/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m51s, execs: 222141295 (46425/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m54s, execs: 222287924 (48863/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h18m57s, execs: 222421430 (44485/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m0s, execs: 222562852 (47140/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m3s, execs: 222707421 (48217/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m6s, execs: 222847749 (46767/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m9s, execs: 222988332 (46844/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m12s, execs: 223123992 (45232/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m15s, execs: 223267869 (47963/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m18s, execs: 223409097 (47091/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m21s, execs: 223544616 (45172/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m24s, execs: 223691321 (48871/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m27s, execs: 223827188 (45319/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m30s, execs: 223971203 (48004/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m33s, execs: 224111782 (46853/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m36s, execs: 224247804 (45343/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m39s, execs: 224394825 (49012/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m42s, execs: 224530999 (45362/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m45s, execs: 224675449 (48170/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m48s, execs: 224815668 (46746/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m51s, execs: 224954787 (46366/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m54s, execs: 225101761 (48991/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h19m57s, execs: 225237614 (45292/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m0s, execs: 225375386 (45911/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m3s, execs: 225519232 (47964/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m6s, execs: 225658291 (46353/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m9s, execs: 225799771 (47159/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m12s, execs: 225927078 (42426/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m15s, execs: 226070840 (47904/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m18s, execs: 226211792 (47000/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m21s, execs: 226353207 (47154/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m24s, execs: 226493443 (46745/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m27s, execs: 226630299 (45594/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m30s, execs: 226773959 (47881/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m33s, execs: 226915196 (47087/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m36s, execs: 227056310 (47035/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m39s, execs: 227199793 (47832/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m42s, execs: 227332171 (44124/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m45s, execs: 227475074 (47643/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m48s, execs: 227613545 (46170/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m51s, execs: 227753629 (46682/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m54s, execs: 227899722 (48712/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h20m57s, execs: 228033555 (44582/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m0s, execs: 228177130 (47870/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m3s, execs: 228315040 (45968/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m6s, execs: 228456527 (47178/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m9s, execs: 228603061 (48839/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m12s, execs: 228733195 (43388/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m15s, execs: 228873613 (46798/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m18s, execs: 229015054 (47156/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m21s, execs: 229156489 (47143/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m24s, execs: 229302929 (48783/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m27s, execs: 229433205 (43442/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m30s, execs: 229576616 (47789/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m33s, execs: 229718338 (47240/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m36s, execs: 229859324 (46992/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m39s, execs: 230005949 (48880/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m42s, execs: 230136567 (43563/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m45s, execs: 230275275 (46236/sec), new interesting: 0 (total: 35)
fuzz: elapsed: 1h21m48s, execs: 230411612 (45444/sec), new interesting: 0 (total: 35)
